"ID","Name","Age","Nationality","Club","Value","Wage","SprintSpeed","Stamina","Strength","Rep"
224218,"F. Kamano",22,"Guinea","FC Girondins de Bordeaux",1.2e+07,39000,89,71,58,1
224218,"F. Kamano",22,"Guinea","FC Girondins de Bordeaux",1.2e+07,39000,89,71,58,1
124635,"M. Topal",32,"Turkey","Fenerbahçe SK",5e+06,54000,67,86,79,2
186589,"I. Radovanović",29,"Serbia","Chievo Verona",7e+06,18000,67,75,81,2
170719,"D. Buonanotte",30,"Argentina","Universidad Católica",8500000,12000,85,63,30,2
198368,"Tomás Pina",30,"Spain","Deportivo Alavés",8e+06,25000,54,69,72,1
199393,"N. Pallois",30,"France","FC Nantes",6500000,25000,63,67,90,2
189410,"D. Latza",28,"Germany","1. FSV Mainz 05",9e+06,30000,64,90,68,1
245221,"O. Abdulrahman",26,"United Arab Emirates","Al Hilal",10500000,39000,77,74,43,2
173030,"O. Trejo",30,"Argentina","Rayo Vallecano",8500000,21000,73,86,71,1
212456,"A. Hurtado",31,"Colombia","Monterrey",8e+06,49000,91,79,71,2
224232,"N. Barella",21,"Italy","Cagliari",15500000,24000,77,82,61,2
199915,"L. Dunk",26,"England","Brighton & Hove Albion",9500000,43000,50,64,82,1
230379,"Vieirundinho",30,"Brazil","Santos",6500000,18000,59,80,88,1
192492,"F. Orellana",32,"Chile","SD Eibar",7e+06,24000,71,54,37,2
205295,"H. Soudani",30,"Algeria","Nottingham Forest",8500000,55000,78,55,68,1
198129,"C. Ortíz",29,"Paraguay","Monterrey",7e+06,43000,68,90,77,2
234226,"Bruno Viana",23,"Brazil","SC Braga",10500000,12000,64,75,74,1
199667,"R. Funes Mori",27,"Argentina","Villarreal CF",8500000,28000,68,67,78,2
212212,"D. Kohr",24,"Germany","Bayer 04 Leverkusen",1e+07,43000,66,79,76,2
167669,"F. Higuaín",33,"Argentina","Columbus Crew SC",5500000,10000,57,68,62,1
210679,"Paulo Oliveira",27,"Portugal","SD Eibar",8500000,22000,69,74,82,1
236791,"A. Barák",23,"Czech Republic","Udinese",12500000,24000,68,77,78,1
225018,"F. Andone",25,"Romania","Brighton & Hove Albion",11500000,49000,73,86,74,2
173818,"Adrián",30,"Spain","FC Porto",8500000,16000,61,48,68,2
208379,"G. González",30,"Costa Rica","Bologna",6500000,30000,68,66,77,1
188155,"D. Janmaat",28,"Netherlands","Watford",7e+06,50000,69,86,70,2
198140,"R. Funes Mori",27,"Argentina","Monterrey",10500000,49000,75,84,76,2
234236,"P. Schick",22,"Czech Republic","Roma",1.4e+07,53000,73,62,70,2
202493,"Aleix Vidal",28,"Spain","Sevilla FC",7e+06,17000,93,70,68,2
220925,"A. Schöpf",24,"Austria","FC Schalke 04",1.2e+07,27000,77,95,62,1
202750,"W. Boly",27,"France","Wolverhampton Wanderers",9e+06,58000,67,58,93,1
205566,"Alberto Moreno",25,"Spain","Liverpool",9e+06,76000,87,81,61,2
188414,"C. Villanueva",32,"Chile","Al Ittihad",7e+06,39000,62,73,44,1
225024,"M. Holgate",21,"England","Everton",9e+06,50000,71,70,72,1
240130,"Éder Militão",20,"Brazil","FC Porto",1.1e+07,9000,76,84,76,1
186115,"K. Gibbs",28,"England","West Bromwich Albion",6e+06,32000,80,80,67,2
201988,"F. Fernández",29,"Argentina","Newcastle United",6e+06,42000,50,65,78,2
225028,"N. Radoja",25,"Serbia","RC Celta",1e+07,22000,38,64,73,1
200197,"N. Blandi",28,"Argentina","San Lorenzo de Almagro",8e+06,23000,61,74,68,1
202501,"David Juncà",24,"Spain","RC Celta",8500000,18000,77,86,76,1
221445,"Wu Lei",26,"China PR","Shanghai SIPG FC",9500000,19000,86,71,50,1
210950,"P. De Blasis",30,"Argentina","SD Eibar",7500000,22000,75,77,47,1
212230,"Iuri Medeiros",23,"Portugal","Genoa",1e+07,12000,68,53,41,2
188166,"M. Phillips",27,"Scotland","West Bromwich Albion",8e+06,34000,86,67,78,1
146952,"Iván Cuéllar",34,"Spain","CD Leganés",3100000,21000,43,44,65,NA
172553,"J. Lössl",29,"Denmark","Huddersfield Town",5e+06,34000,34,25,67,NA
171018,"Mario Suárez",31,"Spain","Guizhou Hengfeng FC",6500000,16000,58,72,80,2
193290,"M. Braithwaite",27,"Denmark","Middlesbrough",9e+06,55000,79,77,77,2
189963,"W. Bony",29,"Ivory Coast","Swansea City",7500000,32000,54,33,91,2
188428,"S. Doumbia",30,"Ivory Coast","Girona FC",7500000,31000,89,51,73,3
205069,"Bernat",25,"Spain","Paris Saint-Germain",7500000,54000,78,77,55,2
161805,"V. Behrami",33,"Switzerland","Udinese",3100000,24000,67,73,74,2
200206,"Alan Patrick",27,"Brazil","Shakhtar Donetsk",9e+06,1000,77,73,38,1
195087,"R. Petrović",29,"Serbia","Sporting CP",6e+06,13000,40,79,79,1
183568,"S. Langkamp",30,"Germany","SV Werder Bremen",5500000,24000,52,53,83,2
143121,"J. Sosa",33,"Argentina","Trabzonspor",4500000,30000,72,70,65,2
156433,"A. Talavera",35,"Mexico","Deportivo Toluca",1800000,12000,58,36,75,NA
202515,"Jesé",25,"Spain","Paris Saint-Germain",9500000,65000,79,61,60,2
146963,"J. Pinola",35,"Argentina","River Plate",1800000,15000,70,67,81,2
195859,"D. Ings",25,"England","Southampton",9500000,85000,76,70,70,1
203030,"R. Knoche",26,"Germany","VfL Wolfsburg",8e+06,36000,54,61,78,2
203030,"R. Knoche",26,"Germany","VfL Wolfsburg",8e+06,36000,54,61,78,2
207894,"T. Strobl",28,"Germany","Borussia Mönchengladbach",6e+06,25000,55,73,78,2
211990,"O. Vlachodimos",24,"Germany","SL Benfica",8e+06,7000,44,39,68,NA
220697,"J. Maddison",21,"England","Leicester City",1.2e+07,42000,74,67,40,1
239641,"Alfa Semedo",20,"Guinea Bissau","SL Benfica",10500000,8000,69,89,85,1
184858,"Alan Kardec",29,"Brazil","Chongqing Dangdai Lifan FC SWM Team",7500000,13000,70,78,77,1
224540,"E. Boateng",22,"Ghana","Levante UD",10500000,22000,88,79,72,1
229148,"Dalbert",24,"Brazil","Inter",8500000,41000,91,80,67,1
216349,"A. Halilović",22,"Croatia","Milan",1.1e+07,61000,74,68,32,1
185373,"I. Popov",30,"Bulgaria","Spartak Moscow",7500000,1000,73,73,68,2
189725,"T. Cleverley",28,"England","Watford",7500000,51000,69,77,53,2
194846,"F. Hanin",28,"France","Vitória Guimarães",6e+06,11000,81,91,64,1
205855,"M. Livaja",24,"Croatia","AEK Athens",1e+07,1000,76,68,77,1
214047,"M. Uribe",27,"Colombia","Club América",8500000,54000,74,92,75,1
193311,"P. Bargfrede",29,"Germany","SV Werder Bremen",6e+06,25000,64,68,68,2
194079,"A. Potuk",27,"Turkey","Fenerbahçe SK",9e+06,56000,79,79,61,1
226592,"J. Jankto",22,"Czech Republic","Sampdoria",11500000,23000,79,73,64,2
241184,"Junior Firpo",21,"Spain","Real Betis",8500000,15000,75,74,72,1
198946,"D. D'Ambrosio",29,"Italy","Inter",6e+06,50000,72,76,68,2
232226,"D. Boyko",30,"Ukraine","Dynamo Kyiv",4900000,1000,48,33,79,NA
179746,"S. Vokes",28,"Wales","Burnley",8e+06,55000,55,73,83,1
196899,"Héldon",29,"Cape Verde","Al Taawoun",7500000,23000,84,74,53,1
195363,"J. Bruma",26,"Netherlands","VfL Wolfsburg",8500000,36000,66,63,90,2
198949,"K. Malcuit",26,"France","Napoli",7500000,47000,87,77,76,2
235813,"R. Marin",22,"Romania","Standard de Liège",10500000,15000,68,79,65,1
215590,"Ayoze Pérez",24,"Spain","Newcastle United",10500000,42000,75,77,53,1
224294,"L. Cook",21,"England","Bournemouth",1.1e+07,41000,68,78,63,1
191783,"V. Berisha",25,"Kosovo","Lazio",9500000,40000,79,86,74,2
202024,"R. Freuler",26,"Switzerland","Atalanta",9e+06,26000,69,78,66,2
187688,"Ganso",28,"Brazil","Amiens SC",8e+06,17000,34,56,67,3
199977,"Vicente Gómez",29,"Spain","Deportivo de La Coruña",7500000,12000,35,70,73,1
223273,"M. Pašalić",23,"Croatia","Atalanta",10500000,71000,66,78,78,1
226601,"Vitor Hugo",27,"Brazil","Fiorentina",7500000,45000,69,60,78,1
189225,"B. Fornaroli",30,"Uruguay","Melbourne City FC",7500000,15000,74,76,80,1
190761,"T. Arslan",27,"Germany","Beşiktaş JK",7500000,40000,72,74,65,1
228650,"Francisco Geraldes",23,"Portugal","Eintracht Frankfurt",1.1e+07,12000,75,73,44,1
224811,"I. Ordets",25,"Ukraine","Shakhtar Donetsk",8500000,1000,78,79,88,1
189484,"D. Santon",27,"Italy","Roma",6500000,47000,74,74,72,2
144429,"O. Wendt",32,"Sweden","Borussia Mönchengladbach",4300000,24000,77,73,67,2
111661,"C. Kameni",34,"Cameroon","Fenerbahçe SK",3100000,41000,45,40,79,NA
244269,"F. Benković",20,"Croatia","Celtic",1e+07,37000,66,66,86,1
196142,"M. Torres",33,"Colombia","Deportivo Cali",4700000,4000,53,66,65,1
152879,"M. Noble",31,"England","West Ham United",6500000,66000,45,77,70,2
229167,"M. Rashica",22,"Kosovo","SV Werder Bremen",1.1e+07,25000,87,75,57,1
184111,"C. Benteke",27,"Belgium","Crystal Palace",8e+06,53000,68,66,87,3
193839,"Rômulo",31,"Italy","Genoa",7e+06,17000,74,88,68,1
196143,"D. Pabón",30,"Colombia","Monterrey",7500000,46000,84,87,81,2
217648,"G. Haraguchi",27,"Japan","Hannover 96",8e+06,32000,86,78,41,2
219953,"Embarba",26,"Spain","Rayo Vallecano",9e+06,20000,79,77,61,1
207412,"Renan Bressan",29,"Belarus","GD Chaves",7500000,12000,61,65,66,1
201013,"L. Teodorczyk",27,"Poland","Udinese",9e+06,28000,74,82,81,2
230197,"Alexo Baia",30,"Brazil","Cruzeiro",5500000,25000,77,80,61,1
230453,"David Seijalbo",34,"Brazil","Cruzeiro",2300000,25000,70,88,80,1
246069,"L. Rupp",27,"Germany","TSG 1899 Hoffenheim",8e+06,32000,67,79,59,1
198198,"Jordi Amat",26,"Spain","Rayo Vallecano",8500000,18000,69,66,79,2
139062,"W. Caballero",36,"Argentina","Chelsea",1e+06,39000,46,37,69,NA
213814,"F. Di Francesco",24,"Italy","Sassuolo",1e+07,44000,83,76,65,1
187702,"O. El Kaddouri",27,"Morocco","PAOK",8e+06,1000,75,70,77,1
207928,"T. Rogić",25,"Australia","Celtic",9500000,46000,66,53,77,1
191032,"G. Töre",26,"Turkey","Beşiktaş JK",9e+06,43000,84,66,75,2
191032,"G. Töre",26,"Turkey","Beşiktaş JK",9e+06,43000,84,66,75,2
193338,"M. Destro",27,"Italy","Bologna",8e+06,33000,73,58,68,2
199739,"Josué",27,"Portugal","Akhisar Belediyespor",8e+06,19000,70,71,61,1
14907,"A. Bizzarri",40,"Argentina","Foggia",525000,2000,45,31,55,NA
180283,"Ki Sung Yueng",29,"Korea Republic","Newcastle United",7500000,46000,61,69,70,2
201533,"P. Ntep",25,"Cameroon","VfL Wolfsburg",9e+06,38000,85,72,73,2
234045,"H. Onyekuru",21,"Nigeria","Galatasaray SK",12500000,56000,90,70,44,2
189757,"A. Prijović",28,"Serbia","PAOK",8e+06,1000,72,75,86,1
226110,"N. Pépé",23,"Ivory Coast","LOSC Lille",11500000,26000,87,76,56,1
228414,"Matheus Pereira",22,"Brazil","1. FC Nürnberg",1.1e+07,12000,79,74,55,1
190014,"Y. Salibur",27,"France","AS Saint-Étienne",8e+06,23000,85,69,68,2
206655,"E. Vargas",28,"Chile","Tigres U.A.N.L.",8e+06,55000,76,76,65,2
211263,"L. Magallán",24,"Argentina","Boca Juniors",9500000,18000,63,78,80,1
208449,"C. Hérelle",25,"France","OGC Nice",8500000,26000,66,75,70,1
204612,"O. Selnæs",23,"Norway","AS Saint-Étienne",8500000,24000,66,80,69,1
189508,"Víctor Vázquez",31,"Spain","Toronto FC",6500000,9000,50,69,59,1
199493,"Diego Mariño",28,"Spain","Real Sporting de Gijón",6e+06,9000,53,34,67,NA
200517,"Carles Planas",27,"Spain","Girona FC",7e+06,26000,75,74,76,1
211269,"G. Fernández",26,"Argentina","Racing Club",9e+06,21000,73,80,70,1
181318,"A. Ekdal",28,"Sweden","Sampdoria",7500000,34000,52,75,75,2
184392,"M. Darmian",28,"Italy","Manchester United",6e+06,88000,73,75,64,2
204105,"K. Lala",26,"France","RC Strasbourg Alsace",7500000,18000,80,77,72,1
205897,"N. Chalobah",23,"England","Watford",9e+06,38000,69,69,75,1
210761,"R. Pizarro",24,"Mexico","Monterrey",10500000,37000,82,89,72,2
224075,"André Simões",28,"Portugal","AEK Athens",7500000,1000,82,87,68,1
183883,"S. Tshabalala",33,"South Africa","BB Erzurumspor",4700000,16000,77,85,60,2
185163,"L. Rossettini",33,"Italy","Chievo Verona",3100000,16000,55,59,81,2
202828,"F. Viviani",26,"Italy","SPAL",9500000,15000,69,75,69,1
208461,"M. de Roon",27,"Netherlands","Atalanta",8e+06,26000,68,90,75,2
193869,"Gil",31,"Brazil","Shandong Luneng TaiShan FC",5e+06,18000,49,82,89,2
213582,"A. Ruiz",24,"Argentina","Club Atlético Colón",1e+07,13000,58,70,78,2
186190,"P. van Aanholt",27,"Netherlands","Crystal Palace",6500000,44000,89,83,65,1
205391,"S. Meïté",24,"France","Torino",8e+06,31000,67,81,86,1
228687,"K. Dolberg",20,"Denmark","Ajax",1.2e+07,15000,77,70,76,2
230224,"Juli Freitinho",30,"Brazil","Bahia",5500000,13000,51,57,91,1
207441,"L. Vietto",24,"Argentina","Fulham",10500000,42000,76,66,57,1
216145,"A. Izzo",26,"Italy","Torino",8500000,36000,68,63,73,1
186961,"A. Paloschi",28,"Italy","SPAL",8e+06,17000,69,69,76,2
143699,"G. Gönül",33,"Turkey","Beşiktaş JK",3e+06,40000,78,77,65,2
162131,"Llorente",33,"Spain","Tottenham Hotspur",4800000,76000,32,44,86,3
194644,"Montoya",27,"Spain","Brighton & Hove Albion",7e+06,40000,79,83,68,2
186197,"G. Kakuta",27,"DR Congo","Rayo Vallecano",8e+06,20000,75,66,65,2
199254,"João Pedro",26,"Brazil","Cagliari",9500000,30000,76,75,64,1
200278,"S. García",29,"Argentina","Deportivo Toluca",6e+06,23000,70,78,78,2
230230,"Eltildo Correia",26,"Brazil","Atlético Mineiro",6500000,30000,63,68,83,1
215639,"Kenedy",22,"Brazil","Newcastle United",11500000,71000,80,72,67,1
183895,"M. Moralez",31,"Argentina","New York City FC",7e+06,9000,68,73,33,2
186200,"F. Borini",27,"Italy","Milan",8e+06,76000,75,77,68,2
235353,"I. Sarr",20,"Senegal","Stade Rennais FC",13500000,22000,93,72,66,1
183129,"C. Clark",28,"Republic of Ireland","Newcastle United",7e+06,42000,59,63,76,2
223578,"Mata",29,"Spain","Getafe CF",7500000,25000,76,76,81,1
183130,"M. Albrighton",28,"England","Leicester City",8e+06,60000,73,82,61,2
194138,"A. Gray",27,"England","Watford",9e+06,53000,87,72,75,1
205659,"A. Cragno",24,"Italy","Cagliari",7500000,19000,37,43,55,NA
169051,"F. Guarín",32,"Colombia","Shanghai Greenland Shenhua FC",6e+06,16000,63,79,90,3
185181,"Yoel",29,"Spain","Real Valladolid CF",5e+06,18000,43,34,70,NA
214110,"J. Cuadrado",33,"Colombia","Once Caldas",3900000,3000,50,33,54,NA
216158,"S. Widmer",25,"Switzerland","FC Basel 1893",7500000,23000,82,87,78,2
208224,"P. Mantalos",26,"Greece","AEK Athens",9e+06,1000,72,70,55,1
47201,"S. Proto",35,"Belgium","Lazio",1800000,20000,46,27,61,NA
183394,"M. Sissoko",28,"France","Tottenham Hotspur",7500000,73000,78,85,87,2
183394,"M. Sissoko",28,"France","Tottenham Hotspur",7500000,73000,78,85,87,2
201315,"Pablo",27,"Brazil","FC Girondins de Bordeaux",7500000,34000,65,68,81,1
171875,"C. Erkin",29,"Turkey","Beşiktaş JK",6e+06,41000,79,85,66,2
176483,"D. Chygrynskyi",31,"Ukraine","AEK Athens",5e+06,1000,52,66,87,2
182629,"Beto",36,"Portugal","Göztepe SK",1e+06,12000,34,40,52,NA
208230,"A. Samaris",29,"Greece","SL Benfica",6e+06,12000,58,54,86,2
211302,"G. Lapadula",28,"Italy","Genoa",8e+06,20000,78,69,61,2
225126,"E. Skhiri",23,"Tunisia","Montpellier HSC",8500000,20000,69,76,68,1
230502,"Dênildo Stein",30,"Brazil","Cruzeiro",7500000,30000,78,61,69,1
202088,"F. Klaus",25,"Germany","VfL Wolfsburg",9e+06,38000,79,89,68,1
182888,"H. Nordtveit",28,"Norway","TSG 1899 Hoffenheim",7e+06,31000,53,73,78,2
210538,"L. Zuffi",28,"Switzerland","FC Basel 1893",7e+06,25000,66,78,73,1
230250,"Emilio Piodão",26,"Brazil","Bahia",6500000,13000,72,81,73,1
190059,"S. Zuber",26,"Switzerland","TSG 1899 Hoffenheim",7500000,29000,79,79,77,1
217196,"J. Palomino",28,"Argentina","Atalanta",7500000,25000,49,69,83,1
228717,"Y. Mutō",25,"Japan","Newcastle United",1e+07,46000,77,75,63,1
176237,"J. Altidore",28,"United States","Toronto FC",8e+06,10000,73,69,91,3
235374,"M. Lazzari",24,"Italy","SPAL",10500000,13000,79,74,49,1
142959,"M. Barbosa",33,"Argentina","Villarreal CF",3900000,22000,43,41,62,NA
172143,"L. Schøne",32,"Denmark","Ajax",6e+06,18000,52,65,57,2
178031,"P. Baysse",30,"France","Stade Malherbe Caen",5500000,34000,66,76,83,1
203888,"Eric Botteghin",30,"Brazil","Feyenoord",5500000,13000,33,64,91,1
231280,"Iván Alejo",23,"Spain","Getafe CF",10500000,20000,86,63,65,1
208498,"M. Dabbur",26,"Israel","FC Red Bull Salzburg",9500000,37000,80,81,78,2
213874,"Thiago Mendes",26,"Brazil","LOSC Lille",9500000,30000,82,84,64,1
224883,"S. Mounié",23,"Benin","Huddersfield Town",1.1e+07,42000,70,66,85,1
189043,"D. Brosinski",29,"Germany","1. FSV Mainz 05",6e+06,25000,79,83,62,1
216437,"Wallace",23,"Brazil","Lazio",8500000,33000,69,54,81,2
203128,"T. Monconduit",27,"France","Amiens SC",7500000,18000,69,85,75,1
146296,"Andrés Fernández",31,"Spain","Villarreal CF",4700000,22000,55,43,74,NA
223608,"Eraso",28,"Spain","CD Leganés",8e+06,29000,59,85,67,1
173432,"H. Moreno",30,"Mexico","Real Sociedad",5500000,24000,63,70,74,3
188536,"S. Hanni",27,"Algeria","Spartak Moscow",9e+06,1000,74,79,65,1
211321,"M. Konaté",25,"Senegal","Amiens SC",1e+07,20000,88,71,74,1
164985,"C. Théréau",35,"France","Fiorentina",3400000,40000,68,66,72,2
212602,"Diego Llorente",24,"Spain","Real Sociedad",9e+06,21000,63,72,72,1
215162,"A. Donatti",31,"Argentina","Racing Club",5e+06,19000,54,69,85,1
215930,"T. Jedvaj",22,"Croatia","Bayer 04 Leverkusen",9500000,40000,68,69,75,2
219258,"Pedro Henrique",25,"Brazil","Vitória Guimarães",8500000,10000,47,76,90,1
134779,"J. Briand",32,"France","FC Girondins de Bordeaux",6e+06,41000,71,69,77,2
177019,"F. Lustenberger",30,"Switzerland","Hertha BSC",5500000,24000,53,68,68,2
197756,"J. Ayew",26,"Ghana","Crystal Palace",9e+06,31000,77,79,72,2
204156,"S. Sanogo",29,"Ivory Coast","BSC Young Boys",6e+06,22000,64,83,90,1
184190,"R. Thomas",30,"France","Angers SCO",5500000,21000,53,55,82,2
230528,"Rafael Cachoira",30,"Brazil","Paraná",5500000,20000,60,61,83,1
201858,"N. Sansone",26,"Italy","Villarreal CF",9e+06,32000,79,59,65,2
217731,"Sandro",22,"Spain","Real Sociedad",10500000,73000,67,57,66,2
208004,"J. Veltman",26,"Netherlands","Ajax",7500000,16000,68,81,74,2
168326,"S. Bocchetti",31,"Italy","Spartak Moscow",5e+06,1000,64,62,86,2
190854,"P. Pekarík",31,"Slovakia","Hertha BSC",5e+06,24000,73,75,65,2
211591,"M. Dembélé",21,"France","Olympique Lyonnais",1.2e+07,43000,84,69,86,1
220295,"E. Valencia",28,"Ecuador","Tigres U.A.N.L.",8e+06,55000,87,80,74,2
212616,"R. De Paul",24,"Argentina","Udinese",10500000,25000,70,70,68,1
182152,"Koo Ja Cheol",29,"Korea Republic","FC Augsburg",7500000,25000,71,72,64,2
172937,"G. Murray",34,"England","Brighton & Hove Albion",4100000,48000,34,55,74,1
210315,"De Tomás",23,"Spain","Rayo Vallecano",1.1e+07,105000,73,65,80,1
213899,"E. Balanta",25,"Colombia","FC Basel 1893",9e+06,23000,75,80,86,1
184716,"J. Allen",28,"Wales","Stoke City",7500000,44000,68,91,60,2
188044,"Alan Carvalho",28,"Brazil","Guangzhou Evergrande Taobao FC",8e+06,21000,78,80,74,2
205965,"S. Ristovski",26,"FYR Macedonia","Sporting CP",7500000,12000,86,80,72,1
188045,"Maicón",28,"Brazil","Antalyaspor",8e+06,19000,89,79,71,1
188045,"Maicón",28,"Brazil","Antalyaspor",8e+06,19000,89,79,71,1
190607,"D. Quintero",30,"Colombia","Minnesota United FC",7500000,10000,87,74,58,1
213648,"P. Højbjerg",22,"Denmark","Southampton",1e+07,38000,64,74,75,2
208017,"I. Santini",29,"Croatia","RSC Anderlecht",7500000,23000,47,81,90,1
177553,"Vieirinha",32,"Portugal","PAOK",4300000,1000,75,75,54,2
161938,"M. Boselli",33,"Argentina","Club León",4800000,32000,55,67,81,2
173204,"L. Antonelli",31,"Italy","Empoli",5e+06,14000,74,72,74,2
222357,"B. Embolo",21,"Switzerland","FC Schalke 04",12500000,24000,79,71,83,2
184469,"H. Arter",28,"Republic of Ireland","Cardiff City",7500000,58000,58,71,69,1
201878,"V. Eysseric",26,"France","Fiorentina",9e+06,53000,69,60,64,2
199575,"Jordi Masip",29,"Spain","Real Valladolid CF",5e+06,16000,64,41,54,NA
202135,"S. Sturaro",25,"Italy","Sporting CP",9500000,75000,75,84,78,2
212888,"C. Salcedo",24,"Mexico","Eintracht Frankfurt",8500000,25000,68,69,77,1
182168,"A. Ranocchia",30,"Italy","Inter",5500000,47000,39,61,80,2
199833,"L. Unnerstall",27,"Germany","VVV-Venlo",6e+06,12000,37,35,82,NA
223641,"T. Baumgartl",22,"Germany","VfB Stuttgart",8500000,25000,55,64,84,1
236441,"F. Bustos",22,"Argentina","Independiente",9e+06,16000,84,88,64,1
194201,"P. Jansson",27,"Sweden","Leeds United",7500000,38000,68,68,90,1
181402,"W. Vainqueur",29,"France","Antalyaspor",6e+06,18000,68,91,80,2
205469,"S. Kverkvelia",26,"Georgia","Lokomotiv Moscow",8500000,1000,74,79,86,1
211101,"Rubén Blanco",22,"Spain","RC Celta",8e+06,14000,52,44,35,NA
182941,"P. Aguilar",31,"Paraguay","Cruz Azul",5e+06,23000,64,64,80,1
233631,"A. Ndiaye Diedhiou",21,"Senegal","Getafe CF",1.2e+07,17000,89,73,65,1
163488,"D. Limberský",34,"Czech Republic","Viktoria Plzeň",2200000,1000,80,66,81,2
165536,"G. Cabral",32,"Argentina","RC Celta",4400000,21000,36,73,78,2
152993,"R. Civelli",34,"Argentina","Club Atlético Banfield",2300000,15000,36,66,94,2
177569,"J. De Guzmán",30,"Netherlands","Eintracht Frankfurt",7e+06,32000,69,77,64,2
183714,"S. Terodde",30,"Germany","1. FC Köln",7500000,23000,63,68,84,2
209827,"J. Fernandes",29,"Chile","Alanyaspor",7500000,16000,79,75,79,1
189860,"Kiko Femenía",27,"Spain","Watford",7e+06,44000,79,77,65,1
201893,"Recio",27,"Spain","CD Leganés",8e+06,26000,40,76,68,1
147621,"A. Samedov",33,"Russia","Spartak Moscow",4700000,1000,77,78,68,2
184999,"Maurício",29,"Brazil","PAOK",6e+06,1000,72,77,67,1
182184,"D. Stephens",29,"England","Brighton & Hove Albion",7500000,46000,57,89,70,1
194728,"I. Belfodil",26,"Algeria","TSG 1899 Hoffenheim",9500000,35000,75,75,86,2
204713,"J. Campbell",26,"Costa Rica","Frosinone",9e+06,19000,83,66,73,2
221354,"M. Veljković",22,"Serbia","SV Werder Bremen",9500000,21000,58,67,76,1
205995,"J. Willems",24,"Netherlands","Eintracht Frankfurt",8e+06,25000,79,75,75,2
172203,"F. Forster",30,"England","Southampton",5500000,33000,35,29,80,NA
192427,"Júnior Caiçara",29,"Brazil","Medipol Başakşehir FK",6e+06,24000,77,81,52,2
201389,"C. Biraghi",25,"Italy","Fiorentina",7500000,42000,78,77,71,1
230317,"Fred Aníbão",26,"Brazil","Atlético Paranaense",5500000,12000,33,23,84,NA
220334,"O. Romero",25,"Paraguay","Shanghai Greenland Shenhua FC",9e+06,16000,78,72,64,1
230318,"Nelsildo Reis",30,"Brazil","Botafogo",4900000,17000,50,42,78,NA
183982,"N. Roux",30,"France","En Avant de Guingamp",7500000,25000,73,66,76,2
194222,"Laguardia",28,"Spain","Deportivo Alavés",7500000,22000,63,76,80,1
